job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI12128,Autonomous Systems Engineer,125786,USD,SE,CT,Canada,S,Canada,50,"PyTorch, Kubernetes, MLOps, Azure",PhD,7,Finance,2025-02-13,2025-04-27,511,8.7,Machine Intelligence Group
AI12129,Robotics Engineer,160428,USD,EX,FT,Austria,L,Sweden,0,"Data Visualization, TensorFlow, Git",PhD,12,Education,2024-06-10,2024-07-30,1684,6.6,DeepTech Ventures
AI12130,Deep Learning Engineer,72733,USD,MI,CT,Ireland,M,Ireland,50,"Git, TensorFlow, Deep Learning, Tableau, Kubernetes",PhD,4,Education,2024-02-28,2024-03-17,1789,8.5,Quantum Computing Inc
AI12131,Machine Learning Researcher,82610,USD,MI,CT,Canada,L,Canada,50,"Python, Azure, Tableau, PyTorch, Java",PhD,4,Retail,2025-03-19,2025-05-04,1421,7.1,Machine Intelligence Group
AI12133,Machine Learning Engineer,140806,USD,SE,FT,Singapore,S,Singapore,0,"Hadoop, Scala, Deep Learning",Bachelor,6,Media,2024-07-02,2024-07-20,1424,7.4,TechCorp Inc
AI12134,ML Ops Engineer,42773,USD,EN,FL,Finland,S,Finland,0,"Scala, MLOps, GCP, Git",Bachelor,0,Media,2024-11-13,2024-11-29,1352,5.6,Future Systems
AI12135,AI Consultant,180783,USD,EX,PT,Japan,L,Japan,100,"Git, Mathematics, MLOps, Python, Azure",PhD,12,Automotive,2024-03-12,2024-04-19,2203,5.1,Future Systems
AI12138,Principal Data Scientist,66673,USD,MI,FT,South Korea,M,Israel,100,"Docker, SQL, PyTorch, Spark, R",Bachelor,4,Government,2024-05-15,2024-06-18,1566,9.4,TechCorp Inc
AI12139,AI Specialist,62382,USD,EN,CT,Austria,L,Austria,100,"Scala, Computer Vision, R, Java, PyTorch",Bachelor,0,Manufacturing,2024-10-27,2024-12-01,2148,6.4,Algorithmic Solutions
AI12140,Machine Learning Researcher,60067,EUR,EN,CT,Germany,L,Germany,50,"PyTorch, TensorFlow, Data Visualization, GCP",Master,1,Consulting,2025-01-16,2025-03-17,2249,8.1,Cognitive Computing
AI12141,AI Architect,40011,USD,EN,FT,India,S,United Kingdom,100,"Java, PyTorch, Tableau",Master,0,Automotive,2024-10-04,2024-11-05,998,8,AI Innovations
AI12142,Autonomous Systems Engineer,87803,USD,MI,PT,Finland,L,Finland,0,"R, Azure, Statistics, AWS, SQL",PhD,4,Transportation,2025-01-21,2025-02-14,2368,5.1,Machine Intelligence Group
AI12143,Machine Learning Researcher,109988,USD,SE,FL,Finland,L,Finland,50,"MLOps, AWS, Python",PhD,5,Consulting,2025-04-19,2025-06-27,2447,6.8,Algorithmic Solutions
AI12147,Deep Learning Engineer,138701,USD,MI,CT,Norway,L,Denmark,0,"SQL, MLOps, Azure",Master,2,Energy,2024-09-05,2024-10-29,1385,5.7,Advanced Robotics
AI12148,AI Software Engineer,110032,USD,MI,CT,Denmark,L,Denmark,100,"AWS, Java, Scala, Python",Master,2,Real Estate,2024-04-20,2024-06-05,1780,7.1,Digital Transformation LLC
AI12149,Computer Vision Engineer,36732,USD,EN,CT,India,M,India,100,"SQL, PyTorch, Deep Learning, Scala",Bachelor,1,Transportation,2024-01-02,2024-01-30,1670,9,Digital Transformation LLC
AI12150,Data Scientist,147646,USD,SE,FT,Switzerland,M,Switzerland,100,"PyTorch, Data Visualization, Scala",Master,8,Retail,2024-01-08,2024-02-20,2152,8.2,Future Systems
AI12152,AI Architect,189177,USD,EX,PT,Japan,L,Japan,50,"Git, Deep Learning, Computer Vision, Docker, Statistics",Bachelor,11,Finance,2024-12-13,2025-01-19,2378,5.7,Quantum Computing Inc
AI12155,Data Engineer,171485,EUR,EX,PT,Germany,S,China,0,"Python, TensorFlow, Linux, Docker",Master,13,Finance,2024-05-23,2024-07-01,2231,9.6,Neural Networks Co
AI12156,AI Product Manager,43226,EUR,EN,PT,France,S,France,0,"Computer Vision, Kubernetes, Statistics",Bachelor,0,Finance,2024-06-21,2024-08-27,1915,8,Smart Analytics
AI12157,Deep Learning Engineer,80134,USD,SE,PT,South Korea,S,South Korea,0,"PyTorch, Tableau, TensorFlow",Bachelor,5,Finance,2025-04-11,2025-06-09,958,8.2,Advanced Robotics
AI12159,Research Scientist,78172,USD,EN,FT,Australia,M,Australia,50,"TensorFlow, R, GCP",Master,0,Retail,2024-11-01,2024-12-30,1509,9.6,AI Innovations
AI12160,Robotics Engineer,79828,USD,MI,FL,Australia,M,Australia,50,"Azure, Linux, Spark, NLP",PhD,2,Gaming,2025-04-28,2025-05-27,1610,5.1,Predictive Systems
AI12162,Research Scientist,113532,USD,SE,PT,Israel,L,South Korea,100,"AWS, Kubernetes, Git, SQL",PhD,9,Government,2024-10-25,2024-12-07,2279,6.7,Quantum Computing Inc
AI12164,AI Architect,56701,USD,MI,FL,Austria,S,United States,50,"Docker, Azure, PyTorch, Kubernetes, SQL",PhD,4,Automotive,2024-08-24,2024-09-08,2001,8.3,Autonomous Tech
AI12166,Data Analyst,58822,USD,MI,CT,India,L,India,0,"Linux, PyTorch, TensorFlow",Bachelor,4,Retail,2024-07-28,2024-08-23,1909,6.3,TechCorp Inc
AI12167,Robotics Engineer,83774,USD,SE,PT,South Korea,L,South Korea,50,"R, Spark, NLP",PhD,5,Telecommunications,2024-07-01,2024-09-04,1536,5.4,Cloud AI Solutions
AI12168,ML Ops Engineer,145846,GBP,EX,FL,United Kingdom,S,United Kingdom,100,"R, TensorFlow, Azure",PhD,10,Government,2024-10-17,2024-11-28,1227,8.4,Autonomous Tech
AI12169,Data Analyst,96432,EUR,MI,PT,France,M,France,100,"Mathematics, Computer Vision, Azure, Python, TensorFlow",Bachelor,3,Transportation,2024-07-08,2024-08-11,1896,5.2,Machine Intelligence Group
AI12171,AI Research Scientist,112471,USD,SE,CT,Singapore,S,Singapore,50,"Linux, TensorFlow, Python",Master,7,Healthcare,2025-04-07,2025-05-06,1713,5.6,Cognitive Computing
AI12173,Computer Vision Engineer,63933,USD,EN,FL,Japan,L,Japan,100,"Kubernetes, Docker, AWS",Master,0,Consulting,2024-01-28,2024-02-11,2105,5.9,Advanced Robotics
AI12174,Computer Vision Engineer,126568,USD,SE,PT,Sweden,S,Sweden,0,"Docker, Kubernetes, Deep Learning, Git",Master,7,Telecommunications,2024-05-04,2024-06-29,1438,6.8,Autonomous Tech
AI12175,Head of AI,88812,USD,MI,FL,Australia,L,Australia,0,"Deep Learning, Java, Git, Linux",Bachelor,3,Manufacturing,2024-02-05,2024-03-04,2389,9.8,Predictive Systems
AI12178,Deep Learning Engineer,47012,USD,EN,FT,Israel,S,Israel,100,"Python, TensorFlow, Data Visualization, Mathematics, Java",PhD,1,Gaming,2024-05-22,2024-06-18,1583,9.7,TechCorp Inc
AI12179,Machine Learning Engineer,110318,USD,MI,PT,Switzerland,M,Switzerland,50,"Linux, Scala, Python, Docker, R",Bachelor,2,Consulting,2024-09-01,2024-11-11,637,5,Quantum Computing Inc
AI12180,AI Specialist,100275,USD,SE,CT,Japan,M,Japan,0,"PyTorch, Java, AWS, MLOps, Python",Bachelor,9,Manufacturing,2024-11-27,2025-02-03,990,5.6,Autonomous Tech
AI12181,Autonomous Systems Engineer,99393,EUR,MI,FT,Germany,L,Germany,0,"Statistics, Java, AWS",PhD,4,Telecommunications,2024-07-07,2024-09-09,1743,8.3,Algorithmic Solutions
AI12186,AI Research Scientist,102482,USD,MI,FT,Norway,S,Norway,50,"Scala, SQL, PyTorch, Computer Vision, AWS",Master,4,Telecommunications,2025-03-21,2025-05-13,1222,6.7,DeepTech Ventures
AI12187,AI Architect,107326,EUR,SE,FT,Germany,S,Germany,0,"Python, Data Visualization, TensorFlow, NLP, AWS",Master,9,Media,2024-12-06,2025-01-18,1417,8.8,Algorithmic Solutions
AI12188,AI Research Scientist,76421,USD,EN,CT,Switzerland,S,Switzerland,0,"Mathematics, Hadoop, Scala, Java",PhD,1,Retail,2025-03-04,2025-03-26,1268,5.9,Autonomous Tech
AI12189,AI Research Scientist,237211,EUR,EX,FT,France,M,Canada,100,"SQL, Scala, Python",Bachelor,13,Real Estate,2024-05-18,2024-07-05,531,6,TechCorp Inc
AI12190,AI Architect,61437,USD,EN,CT,India,L,India,100,"Kubernetes, Python, GCP",Bachelor,0,Technology,2024-03-07,2024-05-12,666,7.4,Cognitive Computing
AI12191,Machine Learning Engineer,144299,USD,SE,FT,Australia,L,Australia,50,"Python, Linux, TensorFlow, Scala, Git",PhD,9,Media,2024-11-29,2025-01-04,2379,8.5,Predictive Systems
AI12192,NLP Engineer,42865,USD,EN,FT,South Korea,M,South Korea,0,"TensorFlow, SQL, Deep Learning, R, Mathematics",Master,1,Real Estate,2025-04-04,2025-06-05,2155,8.6,Advanced Robotics
AI12193,ML Ops Engineer,65426,GBP,EN,FT,United Kingdom,S,United Kingdom,50,"Azure, NLP, Spark, Python",Bachelor,1,Healthcare,2024-02-26,2024-03-23,955,8,Autonomous Tech
AI12194,AI Specialist,89534,USD,EN,FT,Singapore,L,Singapore,50,"R, Java, GCP",Master,0,Transportation,2024-07-13,2024-09-15,1591,6.6,Algorithmic Solutions
AI12196,AI Product Manager,102927,USD,MI,FT,Singapore,M,Singapore,100,"Computer Vision, GCP, Linux, SQL, R",Bachelor,3,Finance,2024-07-30,2024-09-18,2226,6.9,Advanced Robotics
AI12201,AI Research Scientist,57753,USD,EN,FT,Singapore,S,Singapore,100,"Computer Vision, SQL, Scala, Kubernetes",Bachelor,1,Retail,2024-11-11,2024-12-01,2450,6.2,DeepTech Ventures
AI12204,AI Architect,46467,USD,EN,PT,Canada,S,Canada,100,"MLOps, Azure, Kubernetes, GCP, TensorFlow",Master,0,Real Estate,2025-01-19,2025-03-23,1762,8.2,Predictive Systems
AI12205,ML Ops Engineer,140303,USD,MI,CT,United States,L,United States,100,"PyTorch, TensorFlow, Java, AWS, SQL",Master,2,Consulting,2025-02-13,2025-04-15,2148,8.8,Machine Intelligence Group
AI12209,AI Software Engineer,60121,USD,MI,PT,India,M,Germany,0,"Hadoop, Java, NLP, Data Visualization",PhD,3,Gaming,2024-01-13,2024-03-18,2212,8.7,Neural Networks Co
AI12210,AI Product Manager,76866,USD,MI,PT,South Korea,M,South Korea,0,"Git, SQL, Computer Vision",Bachelor,3,Energy,2025-03-21,2025-05-30,2131,5.2,Future Systems
AI12211,ML Ops Engineer,107894,USD,SE,PT,China,M,China,50,"Scala, Python, Azure",Bachelor,5,Retail,2024-11-27,2025-01-12,542,9.9,AI Innovations
AI12212,Principal Data Scientist,108605,EUR,SE,FT,France,S,France,100,"Python, SQL, Deep Learning, Docker, Mathematics",Master,7,Education,2024-09-22,2024-11-18,2477,5.2,Cognitive Computing
AI12216,Principal Data Scientist,112021,USD,EN,FT,Norway,L,Norway,0,"Spark, Linux, Git",Bachelor,1,Government,2024-06-03,2024-08-12,1075,7.8,Digital Transformation LLC
AI12218,Robotics Engineer,187717,USD,SE,FT,Denmark,M,Denmark,100,"TensorFlow, Data Visualization, Mathematics, Kubernetes, NLP",Master,8,Transportation,2024-04-13,2024-06-12,1916,6.5,Quantum Computing Inc
AI12220,Computer Vision Engineer,75675,USD,MI,FL,Israel,L,Israel,50,"Mathematics, Deep Learning, AWS, Azure",Bachelor,4,Healthcare,2024-03-30,2024-05-06,1332,8.7,Autonomous Tech
AI12221,AI Consultant,45073,USD,EN,PT,Israel,S,Israel,0,"Kubernetes, Data Visualization, Azure",PhD,0,Media,2025-02-22,2025-03-09,745,6.5,AI Innovations
AI12222,Machine Learning Engineer,45421,USD,EN,FT,India,M,India,0,"Kubernetes, R, Computer Vision, SQL, Java",Master,1,Healthcare,2024-01-07,2024-01-31,1023,7.4,Neural Networks Co
AI12223,Data Analyst,155405,USD,SE,FT,Switzerland,S,Switzerland,100,"Linux, Kubernetes, Mathematics",Master,8,Media,2024-06-24,2024-07-21,869,5.7,Cloud AI Solutions
AI12226,Head of AI,59622,USD,MI,CT,India,M,India,50,"Statistics, Tableau, Azure, Scala",Bachelor,2,Healthcare,2024-06-15,2024-07-31,1704,6.2,Autonomous Tech
AI12227,AI Architect,147307,USD,SE,FT,Australia,M,Australia,100,"Git, Kubernetes, Python",Bachelor,7,Manufacturing,2024-11-24,2025-01-20,1056,8.9,Digital Transformation LLC
AI12229,AI Consultant,124935,GBP,SE,PT,United Kingdom,L,United Kingdom,50,"Docker, Data Visualization, Deep Learning, GCP, Git",Master,9,Automotive,2024-07-12,2024-09-07,1003,8.2,Neural Networks Co
AI12231,Autonomous Systems Engineer,94205,USD,MI,FT,Australia,M,Australia,50,"Python, Tableau, Git, AWS",Bachelor,4,Energy,2024-06-19,2024-08-12,2344,6.5,DataVision Ltd
AI12232,Principal Data Scientist,102027,GBP,MI,PT,United Kingdom,M,United Kingdom,50,"Spark, Java, R, Statistics",Bachelor,3,Telecommunications,2024-12-03,2025-02-09,1464,9.7,Advanced Robotics
AI12234,Machine Learning Researcher,70943,USD,EN,PT,Sweden,M,Sweden,0,"Python, TensorFlow, Linux, Docker",Bachelor,0,Technology,2025-03-08,2025-04-05,1492,9.3,Cognitive Computing
AI12235,AI Product Manager,76637,EUR,EN,FT,Netherlands,S,Netherlands,50,"Java, Scala, TensorFlow, Deep Learning",Bachelor,1,Government,2024-08-09,2024-09-11,1418,6.3,Future Systems
AI12236,AI Specialist,56628,USD,EN,FL,Sweden,M,Sweden,50,"Tableau, Linux, Python, TensorFlow, Git",PhD,0,Manufacturing,2024-05-17,2024-06-07,1329,9.6,DataVision Ltd
AI12237,Autonomous Systems Engineer,218648,USD,EX,CT,Sweden,S,France,100,"Docker, AWS, Kubernetes, Computer Vision, Deep Learning",PhD,11,Automotive,2024-03-28,2024-04-12,956,5.7,Algorithmic Solutions
AI12238,AI Software Engineer,53333,USD,MI,FT,Israel,M,Israel,50,"Tableau, GCP, Python, Mathematics, Deep Learning",Master,4,Technology,2025-03-04,2025-04-10,1733,8.7,Future Systems
AI12239,Autonomous Systems Engineer,89661,USD,SE,PT,China,L,China,100,"Deep Learning, Git, Linux, TensorFlow",PhD,7,Real Estate,2024-01-25,2024-02-09,1458,6.7,Future Systems
AI12243,ML Ops Engineer,69555,EUR,EN,FL,France,M,France,50,"Linux, Spark, Python, Data Visualization, Deep Learning",PhD,0,Automotive,2024-11-27,2024-12-20,855,9.7,Cognitive Computing
AI12244,AI Product Manager,105592,USD,SE,FT,Austria,L,Austria,0,"NLP, TensorFlow, Java",Bachelor,9,Finance,2024-10-14,2024-12-24,2085,5,Digital Transformation LLC
AI12245,ML Ops Engineer,98467,GBP,MI,CT,United Kingdom,M,United Kingdom,100,"Azure, Tableau, Statistics, Scala",Master,3,Technology,2025-01-02,2025-02-01,2495,7.5,Future Systems
AI12247,Principal Data Scientist,120963,USD,SE,FT,Japan,L,Japan,100,"PyTorch, SQL, Java, Git",Master,6,Manufacturing,2024-03-26,2024-05-18,2270,9.1,Machine Intelligence Group
AI12251,Robotics Engineer,138226,USD,SE,FL,United States,S,United States,0,"Python, SQL, Mathematics, Azure",PhD,6,Media,2025-02-26,2025-04-04,1275,8.7,TechCorp Inc
AI12252,ML Ops Engineer,43954,USD,EN,FT,China,S,China,100,"Git, Computer Vision, AWS",Bachelor,0,Education,2024-08-31,2024-10-21,1018,5.7,Autonomous Tech
AI12254,Data Engineer,77854,USD,SE,FT,Ireland,M,Ireland,0,"Deep Learning, Scala, NLP",Bachelor,9,Real Estate,2024-07-24,2024-08-16,1438,9.6,Algorithmic Solutions
AI12255,Deep Learning Engineer,166050,USD,SE,FT,Sweden,L,Austria,0,"Java, TensorFlow, Statistics",Master,6,Manufacturing,2024-03-02,2024-05-05,2018,8.4,Quantum Computing Inc
AI12257,Data Engineer,75062,USD,SE,PT,Austria,M,Austria,100,"PyTorch, SQL, TensorFlow",Master,9,Healthcare,2025-03-15,2025-05-23,744,5.3,DataVision Ltd
AI12263,Deep Learning Engineer,48159,USD,EN,CT,South Korea,L,South Korea,0,"Python, Scala, GCP, Statistics, Mathematics",Bachelor,1,Manufacturing,2024-04-19,2024-06-04,1810,5.1,Cloud AI Solutions
AI12264,AI Product Manager,87507,USD,SE,FL,Austria,M,Singapore,50,"Azure, AWS, MLOps, Data Visualization",Bachelor,9,Finance,2024-03-13,2024-04-21,903,6,Predictive Systems
AI12266,AI Consultant,130372,USD,MI,CT,United States,L,United States,100,"NLP, Java, TensorFlow, Git",Master,4,Retail,2024-11-06,2024-12-24,2195,6,Smart Analytics
AI12267,NLP Engineer,53088,USD,EN,FL,India,L,India,50,"Computer Vision, Mathematics, Git",Bachelor,0,Government,2024-03-03,2024-04-15,1747,8.1,Advanced Robotics
AI12268,Autonomous Systems Engineer,154093,USD,MI,CT,Switzerland,L,Japan,50,"Tableau, Scala, Linux, Data Visualization",PhD,2,Manufacturing,2024-04-04,2024-05-21,2320,6.7,Autonomous Tech
AI12269,Deep Learning Engineer,77689,USD,EN,FT,Denmark,S,Denmark,100,"Linux, Python, TensorFlow, SQL",Bachelor,1,Finance,2024-03-20,2024-05-07,1568,5.2,DeepTech Ventures
AI12270,Head of AI,57903,EUR,EN,FL,Germany,S,Germany,0,"Computer Vision, Azure, Tableau",Bachelor,1,Finance,2025-03-17,2025-05-23,1595,6.2,Future Systems
AI12271,AI Architect,60579,USD,MI,FT,Israel,S,Israel,50,"Git, Azure, SQL",Master,3,Consulting,2024-04-14,2024-06-18,2054,9.2,Neural Networks Co
AI12273,Research Scientist,183969,USD,SE,FT,Switzerland,L,India,0,"PyTorch, R, Hadoop, AWS, TensorFlow",Bachelor,6,Energy,2024-08-10,2024-10-19,1697,5.7,Cloud AI Solutions
AI12275,Data Scientist,68919,USD,MI,FT,Finland,M,Finland,0,"Tableau, PyTorch, R, TensorFlow",Bachelor,4,Telecommunications,2024-08-25,2024-10-04,607,8.2,Digital Transformation LLC
AI12276,AI Software Engineer,89934,USD,SE,CT,Japan,S,Israel,50,"AWS, TensorFlow, Deep Learning, GCP, Data Visualization",PhD,5,Media,2024-12-23,2025-02-08,1050,7.2,Predictive Systems
AI12279,Data Engineer,75606,EUR,MI,FT,France,S,France,100,"Python, Scala, Hadoop, Deep Learning, Data Visualization",Bachelor,4,Gaming,2025-01-18,2025-02-14,1565,5.5,Neural Networks Co
AI12283,AI Product Manager,133111,USD,SE,PT,Canada,L,Canada,50,"Computer Vision, Spark, NLP, Mathematics, Java",Master,8,Real Estate,2024-02-16,2024-03-01,1941,7,Machine Intelligence Group
AI12284,Principal Data Scientist,242612,EUR,EX,CT,France,L,France,0,"SQL, Hadoop, Python",PhD,10,Education,2024-02-19,2024-04-01,2204,8.1,Predictive Systems
AI12285,Deep Learning Engineer,74383,EUR,MI,FT,Germany,M,Germany,0,"Deep Learning, R, Python, Java, TensorFlow",Master,3,Manufacturing,2024-06-26,2024-08-21,2435,9.6,Machine Intelligence Group
AI12286,AI Product Manager,51000,USD,MI,FT,Japan,S,Japan,0,"Git, Python, TensorFlow",Master,4,Gaming,2025-03-22,2025-04-19,1734,8.5,Cloud AI Solutions
AI12287,AI Product Manager,41045,USD,EN,PT,Austria,S,Austria,100,"Computer Vision, Docker, MLOps",PhD,0,Retail,2024-01-08,2024-02-26,927,9,TechCorp Inc
AI12290,AI Research Scientist,102990,EUR,MI,CT,France,L,France,0,"SQL, MLOps, Python, NLP",Bachelor,3,Government,2024-10-25,2024-12-27,1699,5.6,Cognitive Computing
AI12293,ML Ops Engineer,113835,USD,SE,FL,Sweden,M,Sweden,100,"Computer Vision, Data Visualization, Tableau, Linux, MLOps",Bachelor,7,Media,2025-02-16,2025-04-14,1276,5.2,Digital Transformation LLC
AI12295,Data Analyst,37977,USD,EN,FT,Japan,M,Japan,0,"Hadoop, PyTorch, Spark",PhD,1,Automotive,2024-08-16,2024-10-02,2288,7.2,TechCorp Inc
AI12298,AI Research Scientist,97099,USD,SE,PT,India,L,India,0,"Statistics, Docker, Python",Master,6,Telecommunications,2025-02-07,2025-03-08,1519,5.8,Algorithmic Solutions
AI12299,NLP Engineer,109071,USD,SE,PT,Ireland,L,Germany,0,"Python, TensorFlow, Java, Mathematics",Master,8,Consulting,2025-02-12,2025-02-27,1764,7.5,Quantum Computing Inc
AI12300,Computer Vision Engineer,168555,GBP,EX,FT,United Kingdom,M,United Kingdom,100,"Kubernetes, Deep Learning, Scala, MLOps, Git",Master,12,Government,2024-01-03,2024-01-17,688,5.9,Digital Transformation LLC
AI12302,Autonomous Systems Engineer,239906,USD,EX,CT,United States,S,Sweden,50,"SQL, Data Visualization, Azure, Tableau",PhD,13,Retail,2024-12-17,2025-01-06,1778,7.2,Cloud AI Solutions
AI12305,AI Product Manager,107383,EUR,MI,CT,France,L,France,0,"Git, Scala, Mathematics, Kubernetes",Bachelor,4,Manufacturing,2024-08-02,2024-09-17,684,6.9,Machine Intelligence Group
AI12308,Robotics Engineer,83111,USD,SE,CT,South Korea,M,South Korea,0,"TensorFlow, Tableau, Kubernetes, Hadoop, Azure",Bachelor,6,Media,2024-07-08,2024-09-09,1742,9.8,Neural Networks Co
AI12309,Research Scientist,160145,USD,EX,FT,South Korea,S,South Korea,0,"SQL, PyTorch, R",Bachelor,11,Technology,2024-06-26,2024-08-27,727,6.5,Cognitive Computing
AI12310,Data Scientist,161947,USD,EX,FL,Finland,L,Singapore,100,"AWS, Data Visualization, Python",Master,11,Real Estate,2024-07-17,2024-09-03,1786,7.5,Cloud AI Solutions
AI12311,AI Research Scientist,69720,USD,MI,PT,Austria,M,Netherlands,100,"TensorFlow, Python, NLP",Master,4,Media,2024-01-03,2024-03-09,1720,9.5,Future Systems
AI12312,Principal Data Scientist,128104,GBP,SE,PT,United Kingdom,M,United Kingdom,100,"Java, GCP, Linux",Master,5,Education,2024-07-17,2024-08-27,2278,5.6,Neural Networks Co
AI12313,Machine Learning Researcher,50997,USD,EN,PT,Japan,M,Japan,0,"Spark, Git, Deep Learning, MLOps",PhD,0,Telecommunications,2025-01-16,2025-02-20,1157,9.2,Machine Intelligence Group
AI12315,Autonomous Systems Engineer,95299,USD,SE,FL,Finland,M,Singapore,100,"AWS, Java, NLP",Bachelor,8,Healthcare,2024-07-12,2024-07-31,1278,7.3,DataVision Ltd
AI12319,Principal Data Scientist,75877,USD,EN,FT,Switzerland,M,Switzerland,100,"Python, GCP, NLP, Linux, Docker",Bachelor,1,Government,2024-03-17,2024-04-19,1002,8.6,Neural Networks Co
AI12320,AI Specialist,174491,USD,SE,CT,Sweden,L,Sweden,50,"Kubernetes, MLOps, Linux",Master,6,Real Estate,2024-07-14,2024-08-11,717,8.6,DeepTech Ventures
AI12322,ML Ops Engineer,56702,USD,EN,FT,Austria,M,United Kingdom,0,"Scala, Azure, Mathematics, Git",PhD,0,Government,2024-02-16,2024-03-24,639,7.1,Cloud AI Solutions
AI12323,Robotics Engineer,111390,USD,EX,FT,Israel,S,Israel,0,"Kubernetes, Python, Computer Vision, Spark, Data Visualization",Bachelor,10,Gaming,2024-07-19,2024-08-27,1358,8.8,TechCorp Inc
AI12324,Computer Vision Engineer,46205,USD,MI,FT,Austria,S,Netherlands,100,"AWS, TensorFlow, Deep Learning",Bachelor,4,Consulting,2024-02-18,2024-03-15,2451,9.3,Cognitive Computing
AI12325,AI Architect,99999,USD,MI,PT,Canada,L,Canada,50,"TensorFlow, NLP, Statistics, AWS, Python",Bachelor,4,Consulting,2024-10-27,2025-01-03,1641,8.4,DeepTech Ventures
AI12326,AI Specialist,71581,USD,SE,FT,South Korea,S,South Korea,100,"Spark, MLOps, Kubernetes, Hadoop",Master,9,Energy,2024-03-28,2024-04-16,604,6.7,Future Systems
AI12327,AI Software Engineer,95016,USD,SE,PT,India,S,India,50,"Computer Vision, Azure, Python",PhD,6,Transportation,2025-03-26,2025-06-07,851,6.7,Neural Networks Co
AI12333,ML Ops Engineer,46230,EUR,EN,CT,Germany,S,Germany,0,"Python, Deep Learning, MLOps, Azure",Bachelor,1,Media,2024-03-03,2024-04-29,2094,7.9,Autonomous Tech
AI12334,Principal Data Scientist,82002,USD,EN,CT,Sweden,L,Sweden,100,"MLOps, Python, Tableau, TensorFlow",Bachelor,0,Manufacturing,2024-09-16,2024-10-04,784,6.7,Digital Transformation LLC
AI12335,Autonomous Systems Engineer,149538,USD,MI,PT,Switzerland,M,Switzerland,100,"Scala, PyTorch, Hadoop, Python",Bachelor,2,Media,2025-01-19,2025-03-19,1953,9.7,DeepTech Ventures
AI12336,Deep Learning Engineer,205706,USD,SE,FT,Denmark,L,Denmark,100,"Statistics, Java, Deep Learning, TensorFlow, Python",Bachelor,6,Media,2024-08-12,2024-09-01,2411,6.9,Algorithmic Solutions
