job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI11645,Autonomous Systems Engineer,139883,EX,PT,Finland,L,Sweden,0,"MLOps, Data Visualization, SQL, PyTorch",PhD,17,Media,2024-09-28,2024-10-29,1742,5,Predictive Systems
AI11646,Machine Learning Researcher,93160,SE,PT,Ireland,S,France,0,"Python, TensorFlow, Data Visualization, GCP, Git",Master,7,Energy,2024-01-22,2024-02-20,2317,8,Future Systems
AI11647,Head of AI,113082,MI,CT,Germany,L,Germany,0,"MLOps, TensorFlow, Docker, Spark",Master,2,Government,2025-02-13,2025-04-08,770,8,Quantum Computing Inc
AI11648,AI Research Scientist,65948,MI,FL,Austria,S,Austria,50,"AWS, Statistics, PyTorch, Scala, Hadoop",Master,2,Telecommunications,2025-01-17,2025-03-10,1301,9,TechCorp Inc
AI11649,ML Ops Engineer,146649,EX,PT,Netherlands,M,United States,0,"Azure, Linux, PyTorch, NLP",Master,10,Automotive,2024-02-27,2024-04-30,1807,5,Predictive Systems
AI11650,Robotics Engineer,63123,MI,FT,Austria,S,Austria,0,"GCP, Mathematics, PyTorch, Computer Vision, Azure",Associate,3,Retail,2024-10-08,2024-11-16,1378,9,Future Systems
AI11651,AI Consultant,121289,SE,FL,Australia,L,Australia,0,"Deep Learning, SQL, Git",PhD,7,Education,2024-06-13,2024-07-30,1682,6,Cloud AI Solutions
AI11652,Computer Vision Engineer,137489,SE,FL,Singapore,L,Israel,100,"TensorFlow, Python, MLOps, NLP",Associate,9,Media,2024-08-22,2024-09-25,929,7,Predictive Systems
AI11653,Head of AI,69991,SE,FL,India,S,Netherlands,50,"Tableau, Java, R, Git",PhD,6,Consulting,2024-06-12,2024-08-09,2069,9,Machine Intelligence Group
AI11654,Robotics Engineer,120170,MI,PT,Germany,L,Germany,0,"AWS, Python, NLP",Bachelor,3,Retail,2024-06-25,2024-08-24,2287,6,Smart Analytics
AI11655,AI Product Manager,118452,EX,FT,Ireland,S,Ireland,50,"Python, Java, Git",Associate,18,Automotive,2025-01-27,2025-02-12,2457,8,Cloud AI Solutions
AI11656,Research Scientist,172309,EX,CT,Singapore,S,United Kingdom,100,"Java, R, Git, Spark",Bachelor,14,Media,2024-04-25,2024-07-04,1419,7,Neural Networks Co
AI11657,AI Research Scientist,59052,EN,PT,Netherlands,S,Netherlands,50,"PyTorch, Git, Statistics",Bachelor,1,Transportation,2024-10-24,2024-12-29,659,7,Algorithmic Solutions
AI11658,Data Analyst,100317,EX,PT,China,S,Israel,100,"Mathematics, R, Python, AWS",PhD,17,Retail,2025-03-15,2025-04-01,1616,6,Advanced Robotics
AI11659,Data Analyst,102621,SE,PT,United Kingdom,S,United Kingdom,50,"Python, Tableau, Java, NLP",Bachelor,9,Government,2024-05-15,2024-06-14,2391,6,DeepTech Ventures
AI11660,AI Consultant,123873,MI,PT,Norway,L,Norway,0,"Kubernetes, PyTorch, Deep Learning, GCP, Scala",Associate,3,Retail,2025-04-25,2025-06-13,2405,6,Machine Intelligence Group
AI11661,AI Product Manager,95633,EX,FL,India,S,India,50,"Hadoop, Linux, TensorFlow, Python, AWS",Master,18,Automotive,2024-05-10,2024-05-31,1144,5,Machine Intelligence Group
AI11662,Principal Data Scientist,103214,MI,PT,Netherlands,L,Netherlands,0,"AWS, Spark, GCP, Tableau, Statistics",Bachelor,3,Government,2024-07-16,2024-07-30,644,5,Quantum Computing Inc
AI11663,Data Engineer,105967,SE,FL,Israel,M,Israel,50,"Docker, Tableau, Java",PhD,8,Education,2025-04-28,2025-06-30,1088,9,DeepTech Ventures
AI11664,AI Software Engineer,115494,SE,FL,United States,S,Netherlands,50,"Scala, Java, AWS, Data Visualization, Mathematics",Associate,9,Government,2024-02-20,2024-05-02,1665,6,Autonomous Tech
AI11665,AI Product Manager,107209,MI,FL,Singapore,L,Singapore,50,"Mathematics, PyTorch, MLOps",Associate,4,Automotive,2024-02-29,2024-05-10,1814,8,Digital Transformation LLC
AI11666,Machine Learning Researcher,68985,MI,FT,Japan,S,Japan,50,"Git, SQL, Kubernetes",Master,2,Healthcare,2024-08-07,2024-09-22,518,8,DeepTech Ventures
AI11667,Computer Vision Engineer,79910,EN,PT,United States,M,United States,50,"Docker, Scala, Statistics",PhD,1,Technology,2024-04-28,2024-05-23,1004,6,TechCorp Inc
AI11668,Data Scientist,97481,SE,CT,Austria,M,Norway,50,"Java, R, Data Visualization",Master,7,Energy,2024-07-30,2024-08-21,2489,9,Cognitive Computing
AI11669,AI Product Manager,119416,EX,FT,Ireland,L,Israel,0,"Deep Learning, Linux, Hadoop, Python",PhD,13,Technology,2024-07-18,2024-09-24,1092,6,Advanced Robotics
AI11670,Computer Vision Engineer,67480,SE,FT,Finland,S,Finland,100,"NLP, Scala, Statistics, Java",PhD,8,Energy,2024-09-19,2024-11-07,894,5,AI Innovations
AI11671,Research Scientist,38141,EN,PT,Ireland,M,Japan,0,"Statistics, AWS, Deep Learning, PyTorch, MLOps",Bachelor,0,Media,2025-01-28,2025-03-15,798,6,Predictive Systems
AI11672,Data Scientist,152407,EX,CT,Sweden,S,Sweden,100,"Data Visualization, Python, Kubernetes",Bachelor,19,Transportation,2025-02-20,2025-03-29,671,6,Quantum Computing Inc
AI11673,Autonomous Systems Engineer,65919,EN,FT,United Kingdom,S,United Kingdom,0,"Docker, Spark, NLP",Bachelor,0,Retail,2025-02-23,2025-04-01,745,9,Digital Transformation LLC
AI11674,ML Ops Engineer,56101,EN,FT,Finland,M,Finland,50,"Azure, Spark, SQL, Scala",PhD,1,Healthcare,2024-07-07,2024-08-08,2228,9,TechCorp Inc
AI11675,AI Research Scientist,151220,SE,FT,United Kingdom,L,United Kingdom,100,"Python, TensorFlow, R, GCP, Java",PhD,7,Media,2024-09-01,2024-10-05,742,5,DataVision Ltd
AI11676,Deep Learning Engineer,108844,MI,PT,Germany,L,Germany,50,"Scala, Linux, Tableau, Data Visualization, Hadoop",Master,4,Gaming,2024-03-24,2024-05-05,573,9,Advanced Robotics
AI11677,AI Specialist,70611,MI,FT,Sweden,S,Sweden,0,"Tableau, Data Visualization, PyTorch",PhD,4,Government,2024-11-23,2025-01-05,2054,7,Predictive Systems
AI11678,Data Analyst,102652,MI,PT,Australia,M,Australia,0,"SQL, Spark, NLP, Data Visualization",Bachelor,4,Healthcare,2025-02-03,2025-03-29,957,8,Cloud AI Solutions
AI11679,AI Consultant,60269,EN,FL,China,L,China,0,"R, Tableau, Kubernetes, SQL",PhD,0,Technology,2024-06-25,2024-07-19,1858,9,Machine Intelligence Group
AI11680,Data Engineer,110071,EX,CT,Finland,M,Finland,100,"Linux, Hadoop, Data Visualization, Mathematics",Associate,15,Healthcare,2024-04-25,2024-05-25,1948,6,Neural Networks Co
AI11681,Research Scientist,128358,SE,FL,Netherlands,S,Netherlands,0,"Tableau, Python, TensorFlow, MLOps",PhD,6,Technology,2024-05-28,2024-08-02,2247,5,Quantum Computing Inc
AI11682,Principal Data Scientist,65040,EN,FL,United Kingdom,S,United Kingdom,0,"Azure, Tableau, Mathematics",Master,1,Healthcare,2024-04-29,2024-06-03,2422,5,TechCorp Inc
AI11683,Principal Data Scientist,98770,SE,FT,Israel,M,Israel,100,"Python, Deep Learning, Computer Vision, NLP, Kubernetes",Bachelor,7,Telecommunications,2024-05-28,2024-07-19,565,7,Predictive Systems
AI11684,Research Scientist,79541,MI,CT,Netherlands,M,Ireland,50,"AWS, Python, Computer Vision",PhD,3,Energy,2024-10-06,2024-12-12,1044,9,Quantum Computing Inc
AI11685,Robotics Engineer,54380,EN,FT,Israel,M,Israel,50,"Python, PyTorch, MLOps, Deep Learning",PhD,0,Real Estate,2024-10-24,2024-11-07,1855,6,Smart Analytics
AI11686,Data Scientist,69141,MI,FL,Austria,L,Israel,100,"Scala, Java, Python, Statistics",PhD,2,Telecommunications,2024-07-24,2024-08-25,786,9,AI Innovations
AI11687,AI Research Scientist,64403,EN,FL,Sweden,S,Sweden,100,"Python, Computer Vision, Tableau, TensorFlow, Statistics",Associate,1,Energy,2025-01-29,2025-03-31,951,9,Cognitive Computing
AI11688,AI Product Manager,131073,MI,PT,Singapore,L,Singapore,0,"Statistics, Tableau, AWS, Git",Associate,3,Media,2024-02-26,2024-04-08,918,8,Quantum Computing Inc
AI11689,AI Architect,108426,SE,FL,France,S,France,0,"R, Linux, Mathematics, SQL, Git",PhD,5,Telecommunications,2024-12-05,2025-02-01,2487,5,Smart Analytics
AI11690,Computer Vision Engineer,145329,SE,CT,Germany,L,China,100,"Git, Java, Hadoop, Scala, GCP",Bachelor,9,Energy,2024-02-13,2024-03-18,2033,6,Cloud AI Solutions
AI11691,Computer Vision Engineer,72765,EN,CT,Switzerland,S,Switzerland,50,"Azure, Scala, GCP",Associate,1,Gaming,2024-01-19,2024-02-15,2127,5,Advanced Robotics
AI11692,NLP Engineer,98833,SE,FL,Canada,M,Netherlands,100,"Hadoop, Kubernetes, MLOps, Python",Master,7,Finance,2024-03-02,2024-03-20,1881,5,Digital Transformation LLC
AI11693,Data Engineer,78907,SE,FT,India,M,India,100,"Tableau, GCP, Linux, Mathematics, Data Visualization",PhD,8,Gaming,2024-12-23,2025-01-12,1170,7,Algorithmic Solutions
AI11694,AI Consultant,141740,MI,FT,Denmark,M,Denmark,100,"Linux, Deep Learning, NLP, Computer Vision, R",Bachelor,4,Finance,2024-10-03,2024-11-14,2007,7,Future Systems
AI11695,AI Product Manager,236130,EX,FT,Denmark,S,France,50,"Kubernetes, Deep Learning, Azure, GCP, TensorFlow",Master,10,Retail,2024-03-28,2024-05-19,1552,8,AI Innovations
AI11696,Machine Learning Researcher,78304,MI,CT,China,L,China,100,"Computer Vision, R, Data Visualization",PhD,3,Transportation,2024-04-25,2024-06-25,920,8,Advanced Robotics
AI11697,AI Specialist,54878,EN,PT,Germany,M,South Korea,0,"SQL, TensorFlow, GCP",Master,0,Technology,2025-03-06,2025-03-27,2374,8,Smart Analytics
AI11698,AI Architect,102344,MI,CT,Singapore,M,Israel,0,"Python, Hadoop, Java, PyTorch",PhD,3,Retail,2024-02-13,2024-03-29,2159,8,Future Systems
AI11699,Machine Learning Researcher,132419,SE,CT,Switzerland,S,Switzerland,0,"Hadoop, Tableau, Scala, Data Visualization",PhD,6,Gaming,2025-01-25,2025-03-11,2218,7,Digital Transformation LLC
AI11700,Principal Data Scientist,94395,EN,FT,Norway,M,Norway,50,"R, SQL, Azure, Linux, Hadoop",PhD,1,Telecommunications,2024-04-13,2024-06-15,1892,7,Neural Networks Co
AI11701,NLP Engineer,70342,MI,PT,United Kingdom,S,United Kingdom,0,"Deep Learning, NLP, PyTorch",Associate,3,Retail,2025-02-10,2025-02-24,2184,8,Cloud AI Solutions
AI11702,ML Ops Engineer,107295,MI,CT,Singapore,L,Singapore,50,"MLOps, Spark, Python",Associate,4,Retail,2025-01-29,2025-02-28,1085,7,Smart Analytics
AI11703,Data Analyst,136359,SE,FL,Germany,S,Finland,100,"AWS, SQL, Java",Bachelor,7,Automotive,2024-05-30,2024-07-23,1025,7,Neural Networks Co
AI11704,Autonomous Systems Engineer,62144,EN,FT,Singapore,M,Singapore,100,"Python, Hadoop, SQL, Spark",Bachelor,0,Automotive,2024-05-13,2024-06-24,553,6,DataVision Ltd
AI11705,NLP Engineer,164608,SE,CT,Denmark,M,South Korea,50,"Docker, Tableau, SQL, PyTorch, NLP",Bachelor,5,Gaming,2024-05-19,2024-07-13,619,5,Neural Networks Co
AI11706,Principal Data Scientist,103655,EN,FT,Switzerland,L,Switzerland,0,"Spark, AWS, Tableau, Data Visualization",Master,0,Automotive,2024-02-07,2024-04-05,743,6,DeepTech Ventures
AI11707,Data Engineer,189050,SE,CT,United States,L,United States,100,"Scala, TensorFlow, Linux, Azure, Mathematics",Associate,6,Manufacturing,2024-04-19,2024-06-07,1427,7,Autonomous Tech
AI11708,ML Ops Engineer,101521,MI,FT,France,M,China,50,"Kubernetes, Git, Azure",Master,2,Automotive,2024-10-10,2024-12-16,1694,9,TechCorp Inc
AI11709,Data Engineer,216995,SE,PT,Denmark,L,Denmark,0,"NLP, Deep Learning, Computer Vision",Bachelor,9,Manufacturing,2024-03-29,2024-05-03,811,5,Digital Transformation LLC
AI11710,Data Engineer,80555,MI,PT,South Korea,L,Japan,100,"TensorFlow, Kubernetes, Computer Vision",Bachelor,2,Government,2025-02-26,2025-03-21,582,5,Smart Analytics
AI11711,AI Software Engineer,75683,SE,FT,China,M,China,50,"Git, Kubernetes, PyTorch",Master,6,Consulting,2025-01-26,2025-02-21,2397,7,Advanced Robotics
AI11712,Data Scientist,80038,MI,FL,Canada,L,Canada,50,"Kubernetes, PyTorch, Docker, Tableau, TensorFlow",Bachelor,3,Retail,2024-07-30,2024-08-27,953,9,Smart Analytics
AI11713,Autonomous Systems Engineer,226253,SE,FT,Norway,L,Austria,50,"Scala, Data Visualization, Azure, Deep Learning",Associate,6,Telecommunications,2024-12-09,2025-02-18,1629,5,Quantum Computing Inc
AI11714,AI Research Scientist,52942,EN,CT,Sweden,M,Sweden,50,"Python, Git, Kubernetes, Deep Learning",Associate,1,Real Estate,2024-02-10,2024-03-24,1875,8,AI Innovations
AI11715,Data Analyst,126729,EX,PT,Israel,L,Israel,100,"Hadoop, NLP, PyTorch",PhD,12,Energy,2024-04-17,2024-06-05,720,6,Quantum Computing Inc
AI11716,ML Ops Engineer,161370,EX,FL,Israel,M,Israel,0,"R, Java, GCP, Data Visualization, SQL",PhD,10,Government,2024-09-05,2024-10-17,1689,8,Cloud AI Solutions
AI11717,Deep Learning Engineer,68304,SE,FL,India,S,India,50,"GCP, Scala, Kubernetes, Mathematics",Bachelor,7,Manufacturing,2025-03-02,2025-04-18,2465,7,Advanced Robotics
AI11718,AI Product Manager,108308,EN,PT,United States,L,United Kingdom,100,"Python, Docker, MLOps, TensorFlow",Bachelor,1,Manufacturing,2024-04-05,2024-06-03,2250,7,Machine Intelligence Group
AI11719,ML Ops Engineer,59600,EN,CT,United States,S,United States,0,"PyTorch, Statistics, Python",PhD,0,Retail,2024-09-08,2024-09-26,2215,5,Predictive Systems
AI11720,Autonomous Systems Engineer,66768,MI,CT,Germany,S,Germany,100,"AWS, PyTorch, SQL",PhD,4,Retail,2024-12-20,2025-01-04,2055,7,Advanced Robotics
AI11721,Principal Data Scientist,120492,SE,CT,Israel,L,Ireland,0,"Hadoop, Git, Kubernetes, GCP, Docker",Master,6,Healthcare,2024-03-19,2024-04-08,636,6,Smart Analytics
AI11722,Data Analyst,167449,SE,CT,United Kingdom,L,Japan,50,"Python, Computer Vision, TensorFlow, GCP, Statistics",Bachelor,5,Transportation,2024-03-11,2024-04-19,1426,5,Advanced Robotics
AI11723,Data Scientist,150756,EX,CT,Netherlands,M,Netherlands,0,"MLOps, TensorFlow, AWS, Mathematics, Spark",Master,14,Energy,2024-01-23,2024-02-11,2161,5,Predictive Systems
AI11724,Machine Learning Researcher,179443,EX,FT,South Korea,M,South Korea,0,"Kubernetes, Spark, AWS",Master,10,Retail,2025-02-21,2025-04-09,2025,8,DeepTech Ventures
AI11725,Principal Data Scientist,134383,SE,CT,Norway,S,Singapore,0,"Deep Learning, SQL, R",Associate,9,Automotive,2024-11-17,2025-01-11,2267,7,DataVision Ltd
AI11726,Data Analyst,208515,EX,FL,Germany,M,Germany,100,"SQL, Python, Scala, PyTorch",PhD,13,Energy,2025-04-28,2025-07-10,1822,6,Future Systems
AI11727,AI Architect,282911,EX,CT,Switzerland,M,Switzerland,50,"Linux, AWS, Scala",PhD,15,Automotive,2024-04-12,2024-06-11,917,8,TechCorp Inc
AI11728,Computer Vision Engineer,72033,EN,CT,Australia,L,Australia,50,"Tableau, SQL, Python, Azure, NLP",PhD,0,Healthcare,2024-09-21,2024-11-26,1214,7,Advanced Robotics
AI11729,Autonomous Systems Engineer,118301,MI,FL,Norway,S,Norway,0,"AWS, Azure, Java, Statistics",Bachelor,3,Automotive,2025-03-25,2025-04-10,2073,7,Cloud AI Solutions
AI11730,Computer Vision Engineer,123399,SE,FT,Ireland,L,Finland,100,"Docker, Deep Learning, Linux, Kubernetes",Associate,6,Education,2025-02-11,2025-04-22,2179,9,Digital Transformation LLC
AI11731,Data Analyst,142932,EX,CT,China,L,Austria,50,"Linux, Scala, MLOps, Java, Spark",Bachelor,15,Real Estate,2024-12-24,2025-03-02,2046,9,Cognitive Computing
AI11732,AI Consultant,138262,SE,CT,Sweden,M,Sweden,0,"Python, AWS, TensorFlow, Hadoop, Spark",PhD,6,Healthcare,2024-07-05,2024-09-02,1225,8,Future Systems
AI11733,Research Scientist,58474,EN,FL,Austria,L,Austria,0,"Kubernetes, R, Tableau",PhD,0,Energy,2025-01-26,2025-02-10,1944,8,Cognitive Computing
AI11734,Robotics Engineer,163307,SE,CT,Switzerland,S,Switzerland,100,"Git, Scala, TensorFlow, Deep Learning",Associate,8,Gaming,2024-02-19,2024-04-21,1577,10,Quantum Computing Inc
AI11735,ML Ops Engineer,93845,EN,PT,Netherlands,L,China,50,"Python, Hadoop, Mathematics",Bachelor,0,Media,2025-01-01,2025-03-14,1363,8,TechCorp Inc
AI11736,Robotics Engineer,189602,EX,CT,Switzerland,S,Switzerland,50,"Hadoop, Data Visualization, Git, Azure",Master,19,Education,2024-05-27,2024-06-27,1035,6,Predictive Systems
AI11737,Data Analyst,105365,MI,CT,Denmark,S,Denmark,0,"Python, Kubernetes, Hadoop, Linux",Bachelor,4,Education,2024-07-27,2024-09-05,950,7,Cloud AI Solutions
AI11738,Autonomous Systems Engineer,78053,SE,FL,India,S,Denmark,50,"Kubernetes, Scala, Spark, Azure",Associate,9,Healthcare,2025-02-28,2025-03-29,1793,5,AI Innovations
AI11739,AI Architect,162244,SE,PT,Singapore,L,Singapore,0,"NLP, Python, Git, Computer Vision, Java",PhD,7,Government,2025-01-08,2025-02-03,1682,7,Cognitive Computing
AI11740,Robotics Engineer,141788,EX,CT,Ireland,S,Ireland,0,"MLOps, Data Visualization, Kubernetes, PyTorch",Bachelor,17,Healthcare,2024-07-14,2024-09-10,875,5,Advanced Robotics
AI11741,Robotics Engineer,58926,EN,CT,China,L,China,100,"Deep Learning, SQL, GCP, Mathematics",Bachelor,0,Gaming,2025-01-25,2025-02-16,2035,6,Future Systems
AI11742,AI Software Engineer,70787,MI,CT,Japan,M,Japan,100,"Kubernetes, Deep Learning, Java, Statistics, Linux",Associate,4,Real Estate,2024-12-24,2025-02-18,2203,8,DataVision Ltd
AI11743,Machine Learning Researcher,110184,SE,PT,Austria,L,Austria,100,"Python, Kubernetes, SQL, TensorFlow",Associate,6,Finance,2025-02-20,2025-03-26,976,5,Algorithmic Solutions
AI11744,AI Architect,254715,EX,PT,Switzerland,S,Switzerland,0,"Kubernetes, Python, SQL, Hadoop",Bachelor,13,Energy,2025-04-22,2025-05-11,1207,5,Advanced Robotics
AI11745,ML Ops Engineer,85416,EN,CT,France,L,France,50,"Hadoop, Git, Tableau, NLP",Associate,1,Real Estate,2024-03-04,2024-04-14,2334,6,Machine Intelligence Group
AI11746,Machine Learning Researcher,113947,SE,FL,Sweden,M,Netherlands,0,"Git, Kubernetes, Python, TensorFlow",Associate,8,Manufacturing,2024-10-08,2024-11-05,875,8,Future Systems
AI11747,NLP Engineer,109662,EX,CT,Finland,S,Finland,100,"Docker, Kubernetes, GCP, Linux, Python",Associate,19,Education,2024-08-22,2024-10-23,1905,6,Digital Transformation LLC
AI11748,AI Software Engineer,193938,EX,PT,Finland,L,Finland,0,"R, Docker, GCP",Master,13,Telecommunications,2024-11-13,2025-01-20,2039,9,Cloud AI Solutions
AI11749,Deep Learning Engineer,132670,EX,PT,Austria,S,Austria,50,"R, Kubernetes, Git, Statistics, Data Visualization",PhD,14,Technology,2025-02-02,2025-03-23,2045,9,Future Systems
AI11750,AI Specialist,280211,EX,CT,Denmark,L,Denmark,50,"Git, Data Visualization, Hadoop",Master,19,Technology,2024-03-12,2024-05-01,1897,6,Cognitive Computing
AI11751,AI Consultant,115037,MI,PT,Singapore,M,Singapore,100,"Scala, Mathematics, Deep Learning, GCP, Docker",Master,4,Energy,2025-01-06,2025-01-22,888,8,Smart Analytics
AI11752,NLP Engineer,210065,EX,FL,Denmark,L,India,100,"Kubernetes, Spark, Scala",Associate,11,Automotive,2024-10-04,2024-11-07,1978,9,Smart Analytics
AI11753,AI Specialist,66697,MI,FL,Sweden,S,Sweden,100,"SQL, Statistics, TensorFlow, Scala, Linux",PhD,4,Technology,2024-08-19,2024-10-18,1694,9,Advanced Robotics
AI11754,AI Research Scientist,132646,EX,PT,Finland,M,Canada,100,"Python, Spark, Deep Learning, Statistics, Data Visualization",Associate,14,Real Estate,2024-07-07,2024-08-16,2475,9,Smart Analytics
AI11755,AI Software Engineer,110574,MI,CT,United States,M,United States,50,"Docker, R, Computer Vision",Bachelor,2,Manufacturing,2024-12-25,2025-02-01,2059,8,TechCorp Inc
AI11756,ML Ops Engineer,108052,MI,CT,Sweden,M,Sweden,50,"Python, TensorFlow, GCP, MLOps, Scala",Bachelor,4,Real Estate,2024-05-03,2024-06-28,1390,5,DataVision Ltd
AI11757,ML Ops Engineer,84114,SE,CT,China,S,China,100,"R, Mathematics, Java",Associate,5,Media,2024-07-28,2024-09-01,1100,5,Cloud AI Solutions
AI11758,Head of AI,139102,SE,CT,Switzerland,S,Finland,0,"Spark, PyTorch, Linux",Bachelor,9,Technology,2024-08-11,2024-09-19,661,8,Quantum Computing Inc
AI11759,Machine Learning Engineer,108198,MI,FT,United Kingdom,L,France,0,"Linux, R, SQL",Associate,2,Consulting,2024-10-04,2024-12-02,1243,5,DeepTech Ventures
AI11760,AI Consultant,153758,EX,FL,Germany,S,Germany,0,"Docker, Python, GCP, MLOps",PhD,11,Automotive,2024-11-17,2025-01-25,1172,7,Advanced Robotics
AI11761,Data Scientist,154015,EX,FL,India,L,South Korea,0,"Python, Mathematics, R",PhD,12,Healthcare,2024-05-25,2024-07-01,930,9,Neural Networks Co
AI11762,AI Product Manager,226629,SE,FL,Denmark,L,Denmark,0,"Linux, Kubernetes, GCP, Hadoop",Master,6,Retail,2025-04-24,2025-06-17,1420,8,Machine Intelligence Group
AI11763,Autonomous Systems Engineer,147429,SE,PT,Canada,L,Canada,100,"PyTorch, Git, Hadoop, Tableau, TensorFlow",Bachelor,9,Retail,2024-09-15,2024-10-15,879,5,Digital Transformation LLC
AI11764,ML Ops Engineer,161881,EX,FL,Finland,L,Sweden,0,"SQL, Git, NLP",PhD,15,Technology,2024-06-20,2024-09-01,891,8,Smart Analytics
AI11765,AI Research Scientist,198338,SE,FL,Switzerland,L,Switzerland,0,"Linux, Git, Tableau, Python",Master,9,Finance,2025-03-21,2025-04-19,1286,7,Smart Analytics
AI11766,Head of AI,133780,SE,FL,Australia,L,Australia,100,"R, Mathematics, Computer Vision, Azure, Python",Associate,8,Gaming,2024-12-30,2025-01-21,2094,5,Quantum Computing Inc
AI11767,Robotics Engineer,239616,EX,CT,United Kingdom,S,Singapore,100,"Mathematics, Java, PyTorch, Git, Docker",Associate,15,Finance,2025-04-29,2025-05-28,1701,7,Machine Intelligence Group
AI11768,Data Engineer,75816,EN,CT,United States,L,United States,100,"Git, Hadoop, Linux",Associate,1,Technology,2024-02-13,2024-04-08,674,7,DataVision Ltd
AI11769,Data Analyst,100429,SE,PT,Israel,L,Sweden,50,"PyTorch, Docker, AWS, Python",PhD,6,Consulting,2024-02-14,2024-03-06,647,8,Cloud AI Solutions
AI11770,Data Scientist,106255,MI,CT,Netherlands,M,Netherlands,50,"Scala, Hadoop, Data Visualization",PhD,4,Retail,2025-04-29,2025-05-15,1540,8,Digital Transformation LLC
